Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Product Short
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,bagus..... berfungsi dengan bagus..... mantap.,Positive,Happy,panen telur - oxihom bask...
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,"bahannya bagus,bentuknya lucu .",Positive,Happy,panen telur - oxihom bask...
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,"model dan warnanya manis,kwalitas bahannya bagus...",Positive,Happy,panen telur - oxihom bask...
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,kualitas luar biasa,Positive,Happy,panen telur - oxihom bask...
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,barang bagus. pengirim cepat. s3moga bermanfaat,Positive,Happy,panen telur - oxihom bask...
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,"packingan aman dan rapi..barangnya bagus..makasi oxihom,tokopedia dan j&t express..",Positive,Happy,panen telur - oxihom bask...
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,"barang lucu dan unik, pengiriman barang jg cepat.",Positive,Happy,panen telur - oxihom bask...
Property,jasa duplikat kartu akses apartemen/ hotel - polos,Jakarta Selatan,80000,5.0,619,177,5,udah yang ketiga kali buat disini best banget asli cepat gak ada obattt!!!!???????????????????,Positive,Love,jasa duplikat kartu akses...
Property,fajar berlian ungu - ungu,Kab. Kediri,8400,5.0,1550,198,5,mantab pakcing super rapi dan aman...jos lah om...????????,Positive,Love,fajar berlian ungu - ungu
Property,panen telur - oxihom baskom saringan tirisan k1903 - cokelat,Kota Depok,12900,5.0,532,253,5,"relapict sekali,,,suka pokoknya??",Positive,Love,panen telur - oxihom bask...
Property,jasa duplikat kartu akses apartemen/ hotel - polos,Jakarta Selatan,80000,5.0,622,177,5,order yang ketiga. gercep. barang oke. pelayanan juga oke,Positive,Love,jasa duplikat kartu akses...
Property,fajar berlian ungu - ungu,Kab. Kediri,8400,5.0,1550,198,5,"mantap bgt.....aroma rasa bkn sekedar isu...mantul dn mempesona,rasa pas di lidah dn irit d kantong,makasih gan.",Positive,Love,fajar berlian ungu - ungu
Property,fajar berlian ungu - ungu,Kab. Kediri,8400,5.0,1550,198,5,muaanntttaaappp.. seperti syamsul..,Positive,Love,fajar berlian ungu - ungu
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,sipppppppppppppppppppppppppp,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,"jahitan rapi, ukuran dan warna sesuai dgn foto, recomended..",Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,mantaapppppppppplpll gannnnnnnnnn,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,makasihhhhhhhhhhhhhhhhhhhhhhhhhh,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,semuanya manatttaapp gan semoga sukses agan,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,mksshhh pelangganku syuukkkaaaa,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,bagusssssss sekalaaaaaaaaaaaaa uuhuy.,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,sudah diterima dan sesuai. baguussssss,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,baaaaaaggggggggguuuuuuuuuuuuuuussssssssssssssssss,Positive,Love,cover body mobil ertiga x...
Property,cover body mobil ertiga xenia avanza,Kab. Tulungagung,299900,4.4,326,213,5,tooooopppp markotoooooppppppp......,Positive,Love,cover body mobil ertiga x...
Property,beli 3 pohon bonus 2 pohon platycerium ridleyi,Kota Palangkaraya,37500,4.9,429,87,5,"pohonnya masih segar, bonusnya juga banyak. makasih ya. udah 2x beli di sini.",Positive,Love,beli 3 pohon bonus 2 poho...
Property,beli 3 pohon bonus 2 pohon platycerium ridleyi,Kota Palangkaraya,37500,4.9,429,87,5,keren. barang kirimannya seger2.,Positive,Love,beli 3 pohon bonus 2 poho...
Property,plang nama jalan full reflective - 30 x 15,Jakarta Timur,40000,4.9,74,19,5,"paten, mantab, rapi, high quality. fast respon, rekomen bingit.",Positive,Love,plang nama jalan full ref...
Property,bean bag murah triangle beanbag lesehan kursi sofa termasuk isi,Kab. Tangerang,188000,4.9,143,69,5,mantaaff...,Positive,Love,bean bag murah triangle b...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"memuaskan banget.pembelian ke2 ke korea, beli pertama ke vietnam...selalu puas,lgs konek bgt nyampe tempat tujuan...",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,puaass belanja di seller ini,Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"wowww... thanks banget untuk kartunya, sangat amat menolong sekali buat backpackeran dikorea",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,mantabh surantab.. customer service nya very very reliable.. kartu nya dahsyat signal tetep seteroooong dibawa ke pelosok korea.. makasih yah kak,Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"proses cepat, kartu sim card dapat digunakan di pulau jeju dengan lancar tanpa ada halangan, makasih kenikura ??",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"harga murah, respon penjual cepat dan ramah. makin sukses ya.. trims",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"sim card ok, mudah dipasang dan mudah langsung di gunakan",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,response selalu cepat. barang sampai cepat. tidak pernah masalah. kartu langsung aktif,Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,berfungsi dengan baik di korea,Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"sangat cepat responnya, sangat banyak membantu. terimakasih banyak",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"cs ramah dan fast response, produk baik dan lancar digunakan di korea",Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,puas.. kartu bisa lngsung dipake di korea. tanpa masalah..,Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,produk berjalan dengan lancar dna sangat membantu bila bepergian keluar negeri,Positive,Happy,south korea simcard korea...
Tour and Travel,south korea simcard korea selatan sim card kartu data internet seoul,Kota Tangerang Selatan,169000,4.9,1491,305,5,"respons penjual sangat baik, pengiriman sangat cepat.",Positive,Happy,south korea simcard korea...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,best value for money buat keliling eropa 3 minggu ongkosnya cuma segini.,Positive,Happy,sim card eropa 30 hari | ...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,mantap ini penjualnya fast response dan ramah sekali,Positive,Happy,sim card eropa 30 hari | ...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,sangat berguna. bermanfaat dan lancar digunakan di swiss,Positive,Happy,sim card eropa 30 hari | ...
Tour and Travel,dufan (dunia fantasi) - reguler wday,Kota Tangerang Selatan,255000,5.0,322,82,5,"puas banget, admin ngejelasin detail bgt. trus pas dipake gak ada kendala sama sekali, pokonya top banget deh",Positive,Happy,dufan (dunia fantasi) - r...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,produk sesuai deskripsi penjual. penjual komunikatif dan cekatan. semoga tidak ada kendala saat pemakaian. thanks seller!,Positive,Happy,sim card eropa 30 hari | ...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,"great service, pelayanannya super cepat dan memuaskan semua yg saya tanyakan dijelaskan dengan sabar dan jelas",Positive,Happy,pullman ciawi vimala hill...
Tour and Travel,royal tulip gunung geulis resort and golf,Jakarta Utara,1295000,5.0,200,179,5,"harganya ok banget + dpt cashback lagi! very fast response, ga ada kendala check in. mantap!",Positive,Happy,royal tulip gunung geulis...
Tour and Travel,7 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"bagus, pelayanan cepat tanggap, sopan dan sangat jelas",Positive,Happy,7 days ordinary dewasa ja...
Tour and Travel,8 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,terima kasih atas pelayanannya yg memuaskan. sukses selalu,Positive,Happy,8 days ordinary dewasa ja...
Tour and Travel,9 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"seller ramah n reapon cepat, packing rapi, thanks seller..",Positive,Happy,9 days ordinary dewasa ja...
Tour and Travel,10 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,packing cepat respond cepat,Positive,Happy,10 days ordinary dewasa j...
Tour and Travel,11 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,tidak ada kendala saat penukaran di jepang. trm ksh,Positive,Happy,11 days ordinary dewasa j...
Tour and Travel,12 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,pengiriman cepar. barang bagussss.,Positive,Happy,12 days ordinary dewasa j...
Tour and Travel,13 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"good seller, ramah dan proses cepat",Positive,Happy,13 days ordinary dewasa j...
Tour and Travel,14 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"barang sesuai pesanan, proses cepat, thanks seller..",Positive,Happy,14 days ordinary dewasa j...
Tour and Travel,15 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,harga terjangkau di bandingkan jrpass di tempat lain. penukaran nya juga tanpa masalah. next time pasti order kesini lagi.,Positive,Happy,15 days ordinary dewasa j...
Tour and Travel,16 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"produk baik sesuai deskripsi, cs juga sangat responsive dan helpful. thank you :)",Positive,Happy,16 days ordinary dewasa j...
Tour and Travel,17 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,produk sesuai deskripsi. good communication. fast response.,Positive,Happy,17 days ordinary dewasa j...
Tour and Travel,18 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"respon cepat, barang dpt digunakan dengan baik",Positive,Happy,18 days ordinary dewasa j...
Tour and Travel,19 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"terima kasih atas pelayanan nya, sangat memuaskan.",Positive,Happy,19 days ordinary dewasa j...
Tour and Travel,20 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,tepat waktu dan sesuai pesanan,Positive,Happy,20 days ordinary dewasa j...
Tour and Travel,21 days ordinary dewasa japan rail jr pass shinkansen jepang adult,Kota Tangerang Selatan,4439000,5.0,3014,547,5,"murah, simpel, sampai sana tinggal tukar",Positive,Happy,21 days ordinary dewasa j...
Tour and Travel,royal tulip gunung geulis resort and golf,Jakarta Utara,1295000,5.0,200,179,5,harga terbaik.. ada cashback.. adminnya cepat responnya. makasih banyak,Positive,Happy,royal tulip gunung geulis...
Tour and Travel,royal tulip gunung geulis resort and golf,Jakarta Utara,1295000,5.0,200,179,5,"puas ama pelayanannya, ngeladenin pertanyaan2 ama request an di penuhi smua ama pihak hotelnya, best view pula ngadep ke zen deck nya",Positive,Happy,royal tulip gunung geulis...
Tour and Travel,royal tulip gunung geulis resort and golf,Jakarta Utara,1295000,5.0,200,179,5,pelayanan cepat dan memuaskan,Positive,Happy,royal tulip gunung geulis...
Tour and Travel,royal tulip gunung geulis resort and golf,Jakarta Utara,1295000,5.0,200,179,5,terima kasih sudah dibookingkan di sini. pengalamannya baik semua. lancar dan dapat kamar bagus.,Positive,Happy,royal tulip gunung geulis...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,"highly recommend seller, sangat ramah dan komunikatif dalam memberikan konsultasi serta sabar dalam menjelaskan detail pertanyaan. proses ordering hingga terbit vouchernya sangat cepat. good job ????????",Positive,Love,pullman ciawi vimala hill...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,mantap...sangat agresif..proses cepat...recommended,Positive,Love,pullman ciawi vimala hill...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,mantap!..jgn ragu2..langsung saja booking....recommended!..,Positive,Love,pullman ciawi vimala hill...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,mantap..kinerjannya cepat..sangat responsif...recommended !..,Positive,Love,pullman ciawi vimala hill...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,order ke dua dan mantab,Positive,Love,pullman ciawi vimala hill...
Tour and Travel,pullman ciawi vimala hills resort and spa hotel,Jakarta Utara,1270000,5.0,121,46,5,mantap banget. best price dan pelayanan sangat responsif. thumbs up!,Positive,Love,pullman ciawi vimala hill...
Tour and Travel,dufan (dunia fantasi) - reguler wday,Kota Tangerang Selatan,255000,5.0,322,82,5,"faaaassst respon bangeeettt, seller bener2 ngabantuin.. puaaaaaasssss... makasih ya... recommended bangeeett...",Positive,Love,dufan (dunia fantasi) - r...
Tour and Travel,dufan (dunia fantasi) - reguler wday,Kota Tangerang Selatan,255000,5.0,322,82,5,recomended seller. dibimbing sampai dapat tiket & ecardnya. masuk ancol & dufan tadi lancar. terima kasih banyak.,Positive,Love,dufan (dunia fantasi) - r...
Tour and Travel,dufan (dunia fantasi) - reguler wday,Kota Tangerang Selatan,255000,5.0,322,82,5,sukaaa bangett kakanya ramahh bgt dan responsif jugaaaa!!!! thank uuu,Positive,Love,dufan (dunia fantasi) - r...
Tour and Travel,dufan (dunia fantasi) - reguler wday,Kota Tangerang Selatan,255000,5.0,322,82,5,makasiii bgtttt aku sukakkkk,Positive,Love,dufan (dunia fantasi) - r...
Tour and Travel,royal tulip gunung geulis resort and golf,Jakarta Utara,1295000,5.0,200,179,5,"fast respon, next bakal order lagi disini thank you",Positive,Love,royal tulip gunung geulis...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,"barang berfungsi dengan baik, rekomended",Positive,Love,sim card eropa 30 hari | ...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,pesanan cpt diproses dan sy sdg pakai simcard nya di eropa. signal bagus. recommend bgt.,Positive,Love,sim card eropa 30 hari | ...
Tour and Travel,sim card eropa 30 hari | europe simcard 30 days include swiss - 8gb,Jakarta Pusat,199000,4.9,3283,548,5,"pelayanan nya top , after sales service bagus ????????",Positive,Love,sim card eropa 30 hari | ...
